begin lu_log
0	3	35	1	1	1	35	35	7472	2580	0	0
0	2	35	1	1	1	35	35	4958	1788	0	0
0	1	35	1	1	1	35	35	1150	1090	0	0
0	0	35	1	1	1	35	35	229350	259988	0	0
1	3	35	31	31	31	35	35	3120	2152	0	1
1	2	35	31	31	31	35	35	2888	1610	0	1
1	1	35	31	31	31	35	35	2452	1736	0	1
1	0	35	31	31	31	35	35	279372	277094	0	1
1	3	35	1	1	1	35	35	1444	804	0	2
1	2	35	1	1	1	35	35	818	492	0	2
1	1	35	1	1	1	35	35	628	320	0	2
1	0	35	1	1	1	35	35	433748	231152	0	2
1	3	35	35	35	35	35	35	2398	1674	0	3
1	2	35	35	35	35	35	35	1822	1370	0	3
1	1	35	35	35	35	35	35	1874	1404	0	3
1	0	35	35	35	35	35	35	294264	296342	0	3
0	3	35	1	2	2	1	2	1222	1022	4	4
0	2	35	1	2	2	1	2	804	638	4	4
0	1	35	1	2	2	1	2	560	682	4	4
0	0	35	1	2	2	1	2	230042	224304	4	4
1	3	35	2	2	31	2	2	1248	1844	4	5
1	2	35	2	2	31	2	2	872	1486	4	5
1	1	35	2	2	31	2	2	778	1336	4	5
1	0	35	2	2	31	2	2	241928	275800	4	5
1	3	35	2	2	31	2	2	1236	1544	4	6
1	2	35	2	2	31	2	2	762	1144	4	6
1	1	35	2	2	31	2	2	746	1112	4	6
1	0	35	2	2	31	2	2	306358	274406	4	6
0	3	35	1	2	2	0.5	2	1240	1088	7	7
0	2	35	1	2	2	0.5	2	762	646	7	7
0	1	35	1	2	2	0.5	2	470	650	7	7
0	0	35	1	2	2	0.5	2	235494	234454	7	7
1	3	35	33	32	30	33	32	2462	2132	7	8
1	2	35	33	32	30	33	32	1922	1770	7	8
1	1	35	33	32	30	33	32	1830	1612	7	8
1	0	35	33	32	30	33	32	290264	278428	7	8
1	3	35	2	2	31	2	2	1258	1622	7	9
1	2	35	2	2	31	2	2	734	1220	7	9
1	1	35	2	2	31	2	2	624	1302	7	9
1	0	35	2	2	31	2	2	234058	316566	7	9
1	3	35	35	34	32	33.939393939393937671	31.875	2482	2064	7	10
1	2	35	35	34	32	33.939393939393937671	31.875	2082	1402	7	10
1	1	35	35	34	32	33.939393939393937671	31.875	2030	1522	7	10
1	0	35	35	34	32	33.939393939393937671	31.875	292386	284516	7	10
0	3	35	1	3	3	1	3	1334	1014	11	11
0	2	35	1	3	3	1	3	786	652	11	11
0	1	35	1	3	3	1	3	644	660	11	11
0	0	35	1	3	3	1	3	235738	240548	11	11
1	3	35	2	2	2	2	31	1356	800	11	12
1	2	35	2	2	2	2	31	854	514	11	12
1	1	35	2	2	2	2	31	812	468	11	12
1	0	35	2	2	2	2	31	296594	230248	11	12
1	3	35	3	3	33	3	35	1268	1686	11	13
1	2	35	3	3	33	3	35	936	1540	11	13
1	1	35	3	3	33	3	35	658	1462	11	13
1	0	35	3	3	33	3	35	233904	319668	11	13
1	3	35	35	34	34	33.939393939393937671	31.875	2424	1976	11	14
1	2	35	35	34	34	33.939393939393937671	31.875	1826	1488	11	14
1	1	35	35	34	34	33.939393939393937671	31.875	1934	1462	11	14
1	0	35	35	34	34	33.939393939393937671	31.875	291420	323908	11	14
0	3	35	1	2	2	2	2	1198	844	15	15
0	2	35	1	2	2	2	2	736	558	15	15
0	1	35	1	2	2	2	2	538	712	15	15
0	0	35	1	2	2	2	2	242958	251578	15	15
1	3	35	35	34	34	34	34	2416	2066	15	16
1	2	35	35	34	34	34	34	1810	1540	15	16
1	1	35	35	34	34	34	34	1838	1614	15	16
1	0	35	35	34	34	34	34	295578	337684	15	16
1	3	35	2	2	33	2	22	1168	1814	15	17
1	2	35	2	2	33	2	22	836	1328	15	17
1	1	35	2	2	33	2	22	548	1350	15	17
1	0	35	2	2	33	2	22	250948	326468	15	17
1	3	35	35	34	34	34	34	2288	2236	15	18
1	2	35	35	34	34	34	34	1830	1692	15	18
1	1	35	35	34	34	34	34	1834	1484	15	18
1	0	35	35	34	34	34	34	302730	331620	15	18
0	3	35	1	3	3	2	3	1654	1218	19	19
0	2	35	1	3	3	2	3	856	808	19	19
0	1	35	1	3	3	2	3	594	710	19	19
0	0	35	1	3	3	2	3	277554	254264	19	19
1	3	35	2	2	2	2	22	1820	788	19	20
1	2	35	2	2	2	2	22	1024	504	19	20
1	1	35	2	2	2	2	22	960	432	19	20
1	0	35	2	2	2	2	22	248122	239958	19	20
1	3	35	3	3	35	3	33	1142	2088	19	21
1	2	35	3	3	35	3	33	886	1372	19	21
1	1	35	3	3	35	3	33	756	1406	19	21
1	0	35	3	3	35	3	33	312596	333646	19	21
0	3	35	1	3	3	2	3	1342	1082	22	22
0	2	35	1	3	3	2	3	772	768	22	22
0	1	35	1	3	3	2	3	580	758	22	22
0	0	35	1	3	3	2	3	254494	247376	22	22
1	3	35	35	34	32	34	34	2502	2258	22	23
1	2	35	35	34	32	34	34	1954	1888	22	23
1	1	35	35	34	32	34	34	1924	1662	22	23
1	0	35	35	34	32	34	34	302398	300374	22	23
1	3	35	3	3	35	3	33	1386	1942	22	24
1	2	35	3	3	35	3	33	982	1472	22	24
1	1	35	3	3	35	3	33	900	1562	22	24
1	0	35	3	3	35	3	33	244674	333026	22	24
1	3	35	35	34	34	34	34	2318	2286	22	25
1	2	35	35	34	34	34	34	1852	1918	22	25
1	1	35	35	34	34	34	34	2030	1600	22	25
1	0	35	35	34	34	34	34	411948	309548	22	25
0	3	35	1	4	4	2	35	1444	1186	26	26
0	2	35	1	4	4	2	35	944	816	26	26
0	1	35	1	4	4	2	35	754	890	26	26
0	0	35	1	4	4	2	35	1217957372	2305036	26	26
1	3	35	2	2	2	2	22	12746	4822	26	27
1	2	35	2	2	2	2	22	6760	2826	26	27
1	1	35	2	2	2	2	22	5870	2956	26	27
1	0	35	2	2	2	2	22	1334444	1370584	26	27
1	3	35	4	4	35	3.8857142857142856762	4	9850	12096	26	28
1	2	35	4	4	35	3.8857142857142856762	4	5468	9750	26	28
1	1	35	4	4	35	3.8857142857142856762	4	5328	8580	26	28
1	0	35	4	4	35	3.8857142857142856762	4	1194698	1975382	26	28
1	3	35	35	34	33	34	34	13360	13590	26	29
1	2	35	35	34	33	34	34	9048	10664	26	29
1	1	35	35	34	33	34	34	9144	10520	26	29
1	0	35	35	34	33	34	34	1613130	1599438	26	29
0	3	35	1	4	2	3	4	7242	6022	30	30
0	2	35	1	4	2	3	4	4138	4104	30	30
0	1	35	1	4	2	3	4	3314	4620	30	30
0	0	35	1	4	2	3	4	1261344	1163504	30	30
1	3	35	2	2	2	2	23.333333333333332149	8164	3480	30	31
1	2	35	2	2	2	2	23.333333333333332149	5546	2030	30	31
1	1	35	2	2	2	2	23.333333333333332149	4988	2094	30	31
1	0	35	2	2	2	2	23.333333333333332149	1169484	1166938	30	31
1	3	35	2	3	32	2	3	7022	12186	30	32
1	2	35	2	3	32	2	3	4532	9790	30	32
1	1	35	2	3	32	2	3	3426	9720	30	32
1	0	35	2	3	32	2	3	1183918	1620004	30	32
0	3	35	1	4	2	1	2	7520	5354	33	33
0	2	35	1	4	2	1	2	5016	3734	33	33
0	1	35	1	4	2	1	2	3696	4530	33	33
0	0	35	1	4	2	1	2	1191754	1152836	33	33
1	3	35	2	2	2	2	21.333333333333332149	7788	3718	33	34
1	2	35	2	2	2	2	21.333333333333332149	5528	2344	33	34
1	1	35	2	2	2	2	21.333333333333332149	51274	2692	33	34
1	0	35	2	2	2	2	21.333333333333332149	1499876	1325312	33	34
1	3	35	2	4	32	2	4	7154	12694	33	35
1	2	35	2	4	32	2	4	5136	9258	33	35
1	1	35	2	4	32	2	4	4432	9068	33	35
1	0	35	2	4	32	2	4	1177890	1788510	33	35
1	3	35	35	34	29	34	34	13138	14494	33	36
1	2	35	35	34	29	34	34	10198	11132	33	36
1	1	35	35	34	29	34	34	10270	10684	33	36
1	0	35	35	34	29	34	34	3086124	1641660	33	36
0	3	35	1	4	4	1	2	8212	6730	37	37
0	2	35	1	4	4	1	2	4342	4120	37	37
0	1	35	1	4	4	1	2	3640	4666	37	37
0	0	35	1	4	4	1	2	1176208	1346730	37	37
1	3	35	1	4	27	1.5	4	8678	12934	37	38
1	2	35	1	4	27	1.5	4	6060	10506	37	38
1	1	35	1	4	27	1.5	4	4956	9630	37	38
1	0	35	1	4	27	1.5	4	1237798	1751036	37	38
1	3	35	4	7	35	3.8857142857142856762	35	9118	13070	37	39
1	2	35	4	7	35	3.8857142857142856762	35	5432	9972	37	39
1	1	35	4	7	35	3.8857142857142856762	35	5192	8550	37	39
1	0	35	4	7	35	3.8857142857142856762	35	1578644	1911984	37	39
