begin lu_log
0	3	223	1	1	1	223	223	18378	2264	0	0
0	2	223	1	1	1	223	223	5728	1170	0	0
0	1	223	1	1	1	223	223	1364	862	0	0
0	0	223	1	1	1	223	223	276378	272758	0	0
1	3	223	3	3	3	223	223	8138	5176	0	1
1	2	223	3	3	3	223	223	2598	1086	0	1
1	1	223	3	3	3	223	223	1280	672	0	1
1	0	223	3	3	3	223	223	284082	316798	0	1
1	3	223	1	1	1	223	223	1446	714	0	2
1	2	223	1	1	1	223	223	1100	446	0	2
1	1	223	1	1	1	223	223	884	384	0	2
1	0	223	1	1	1	223	223	276584	276772	0	2
0	3	223	1	1	1	1	1	1230	934	3	3
0	2	223	1	1	1	1	1	596	844	3	3
0	1	223	1	1	1	1	1	760	784	3	3
0	0	223	1	1	1	1	1	271958	280066	3	3
1	3	223	3	3	3	3	3	1702	784	3	4
1	2	223	3	3	3	3	3	1170	582	3	4
1	1	223	3	3	3	3	3	906	536	3	4
1	0	223	3	3	3	3	3	286566	275310	3	4
1	3	223	1	1	1	1	1	1222	592	3	5
1	2	223	1	1	1	1	1	806	380	3	5
1	1	223	1	1	1	1	1	596	370	3	5
1	0	223	1	1	1	1	1	278708	269130	3	5
0	3	223	1	1	1	1	1	1034	868	6	6
0	2	223	1	1	1	1	1	548	664	6	6
0	1	223	1	1	1	1	1	510	624	6	6
0	0	223	1	1	1	1	1	273418	267810	6	6
1	3	223	3	3	3	3	3	1628	690	6	7
1	2	223	3	3	3	3	3	918	546	6	7
1	1	223	3	3	3	3	3	868	464	6	7
1	0	223	3	3	3	3	3	335200	284716	6	7
1	3	223	1	1	1	1	1	1326	638	6	8
1	2	223	1	1	1	1	1	724	378	6	8
1	1	223	1	1	1	1	1	636	450	6	8
1	0	223	1	1	1	1	1	267280	265042	6	8
0	3	223	1	1	1	1	1	1160	706	9	9
0	2	223	1	1	1	1	1	564	594	9	9
0	1	223	1	1	1	1	1	496	464	9	9
0	0	223	1	1	1	1	1	268876	274200	9	9
1	3	223	3	3	3	3	3	1910	802	9	10
1	2	223	3	3	3	3	3	1018	780	9	10
1	1	223	3	3	3	3	3	832	396	9	10
1	0	223	3	3	3	3	3	285936	274558	9	10
1	3	223	1	1	1	1	1	1160	502	9	11
1	2	223	1	1	1	1	1	746	300	9	11
1	1	223	1	1	1	1	1	564	342	9	11
1	0	223	1	1	1	1	1	277164	271180	9	11
0	3	223	1	1	1	1	1	1150	812	12	12
0	2	223	1	1	1	1	1	558	610	12	12
0	1	223	1	1	1	1	1	482	476	12	12
0	0	223	1	1	1	1	1	283936	293506	12	12
1	3	223	3	3	3	3	3	1298	570	12	13
1	2	223	3	3	3	3	3	836	448	12	13
1	1	223	3	3	3	3	3	610	400	12	13
1	0	223	3	3	3	3	3	292742	285882	12	13
1	3	223	1	1	1	1	1	1062	484	12	14
1	2	223	1	1	1	1	1	678	322	12	14
1	1	223	1	1	1	1	1	576	332	12	14
1	0	223	1	1	1	1	1	293084	280162	12	14
0	3	223	1	1	1	1	1	1036	850	15	15
0	2	223	1	1	1	1	1	584	588	15	15
0	1	223	1	1	1	1	1	468	564	15	15
0	0	223	1	1	1	1	1	298686	281252	15	15
1	3	223	3	3	3	3	3	1520	748	15	16
1	2	223	3	3	3	3	3	1068	528	15	16
1	1	223	3	3	3	3	3	758	414	15	16
1	0	223	3	3	3	3	3	295894	285744	15	16
1	3	223	1	1	1	1	1	1060	518	15	17
1	2	223	1	1	1	1	1	692	298	15	17
1	1	223	1	1	1	1	1	490	314	15	17
1	0	223	1	1	1	1	1	309762	282888	15	17
0	3	223	1	1	1	1	1	930	730	18	18
0	2	223	1	1	1	1	1	450	594	18	18
0	1	223	1	1	1	1	1	490	492	18	18
0	0	223	1	1	1	1	1	290070	272456	18	18
1	3	223	3	3	3	3	3	1250	526	18	19
1	2	223	3	3	3	3	3	866	412	18	19
1	1	223	3	3	3	3	3	648	366	18	19
1	0	223	3	3	3	3	3	291374	284956	18	19
1	3	223	1	1	1	1	1	1018	526	18	20
1	2	223	1	1	1	1	1	604	226	18	20
1	1	223	1	1	1	1	1	522	298	18	20
1	0	223	1	1	1	1	1	289288	280670	18	20
0	3	223	1	1	1	1	1	4416	1466	21	21
0	2	223	1	1	1	1	1	992	1012	21	21
0	1	223	1	1	1	1	1	792	1210	21	21
0	0	223	1	1	1	1	1	361456	282434	21	21
1	3	223	3	3	3	3	3	2912	1316	21	22
1	2	223	3	3	3	3	3	1648	826	21	22
1	1	223	3	3	3	3	3	1240	572	21	22
1	0	223	3	3	3	3	3	299710	292290	21	22
1	3	223	1	1	1	1	1	1208	590	21	23
1	2	223	1	1	1	1	1	732	408	21	23
1	1	223	1	1	1	1	1	724	448	21	23
1	0	223	1	1	1	1	1	284356	284676	21	23
0	3	223	1	1	1	1	1	994	930	24	24
0	2	223	1	1	1	1	1	516	678	24	24
0	1	223	1	1	1	1	1	486	826	24	24
0	0	223	1	1	1	1	1	289658	287898	24	24
1	3	223	3	3	3	3	3	1490	616	24	25
1	2	223	3	3	3	3	3	902	514	24	25
1	1	223	3	3	3	3	3	712	396	24	25
1	0	223	3	3	3	3	3	291260	291018	24	25
1	3	223	1	1	1	1	1	1018	558	24	26
1	2	223	1	1	1	1	1	598	306	24	26
1	1	223	1	1	1	1	1	582	282	24	26
1	0	223	1	1	1	1	1	295666	283592	24	26
0	3	223	1	1	1	1	1	1202	800	27	27
0	2	223	1	1	1	1	1	578	610	27	27
0	1	223	1	1	1	1	1	1168	550	27	27
0	0	223	1	1	1	1	1	281224	284926	27	27
